id,cancer_type,guideline_source,guideline_title,version_date,section_heading,chunk_index,page_start,page_end,chunk_text,token_count,url
b948142c-ca0e-4e68-afec-558a7bac2b02,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,81,115,83,83,"NCCN Guidelines for Patients® Melanoma, 2025",6,NCCN_pdf/melanoma-patient.pdf
1808edfc-297d-4d87-a0fe-831da3cd6386,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,10,116,83,83,Other resources 82 What else to know 82 What else to do 82 Where to get help 83 Questions to ask,21,NCCN_pdf/melanoma-patient.pdf
1c9740cf-a135-41f3-b2cb-2ae0e7d1bf63,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,82,117,84,84,"NCCN Guidelines for Patients® Melanoma, 2025 10 Other resources » What else to know » What else to do » Where to get help Want to learn more? Here’s how you can get additional help. What else to know This book can help you improve your cancer care. It plainly explains expert recommendations and suggests questions to ask your care team. But it’s not the only resource that you have. You’re welcome to receive as much information and help as you need. Many people are interested in learning more about: h The details of melanoma and treatment h Being a part of a care team h Getting financial help h Finding a care provider who is an expert in their field h Coping with health problems What else to do Your health care center can help you with next steps. They often have on-site resources to help meet your needs and find answers to your questions. Health care centers can also inform you of resources in your community. In addition to help from your providers, the resources listed in the next section provide support for many people like yourself. Look through the list and visit the provided websites to learn more about these organizations. Where to get help AIM at Melanoma AIMatMelanoma.org AIM at Skin Cancer AIMatSkinCancer.org",217,NCCN_pdf/melanoma-patient.pdf
34fd084f-45de-4e2d-8404-c9b153b016b0,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,CancerCare,118,84,84,Cancercare.org Cancer Hope Network cancerhopenetwork.org Clear Cell Sarcoma Clearcellsarcoma.org Imerman Angels Imermanangels.org Melanoma Research Alliance Curemelanoma.org Melanoma Research Foundation melanoma.org My Faulty Gene Myfaultygene.org National Coalition for Cancer Survivorship canceradvocacy.org Save Your Skin Foundation saveyourskin.ca,35,NCCN_pdf/melanoma-patient.pdf
c079a78c-f90e-4ac2-87b4-b2f992ee7809,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,83,119,85,85,"NCCN Guidelines for Patients® Melanoma, 2025 10 Other resources » Questions to ask The Skin Cancer Foundation skincancer.org Triage Cancer Triagecancer.org Questions to ask h Who can I talk to about help with housing, food, and other basic needs? h What assistance is available for transportation, childcare, and home care? h How much will I have to pay for treatment? h What help is available to pay for medicines and other treatment? h What other services are available to me and my caregivers? We want your feedback! Our goal is to provide helpful and easy-to-understand information on cancer. Take our survey to let us know what we got right and what we could do better. NCCN.org/patients/feedback",116,NCCN_pdf/melanoma-patient.pdf
804b61e4-b0d8-4fc6-8f92-9ff9bdc16251,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,84,120,86,86,"NCCN Guidelines for Patients® Melanoma, 2025 Ü",7,NCCN_pdf/melanoma-patient.pdf
844c9632-0660-426a-b805-9d5656f31237,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,85,121,87,87,"NCCN Guidelines for Patients® Melanoma, 2025 Words to know Words to know ABCDE rule A memory device to recognize the characteristics of moles or skin lesions that might be cancer. adjuvant treatment Treatment (usually medicine or radiation) that is given after the main (primary) treatment. advanced melanoma Cancer that has spread beyond the area near the main tumor.",58,NCCN_pdf/melanoma-patient.pdf
ebfcee59-0edd-4c06-b9cc-b0775d12635d,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,anesthesia,122,87,87,A drug or other substance that causes a controlled loss of feeling or awareness with or without loss of wakefulness.,20,NCCN_pdf/melanoma-patient.pdf
af906aef-1b8a-485f-8f36-ca770874724a,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,asymmetry,123,87,87,A characteristic of possible skin cancer in which one half or side of a mole does not match the other half or side. best supportive care Health care for the symptoms of cancer and the side effects of cancer treatment. Also sometimes called palliative care.,45,NCCN_pdf/melanoma-patient.pdf
08b1a329-a973-4080-ab50-07895459f333,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,biopsy,124,87,87,Removal of small amounts of tissue from your body to test for disease. BRAF mutations BRAF mutations can cause normal cells to become cancerous. They are most commonly found in melanomas but can occur in other forms of cancer. Breslow thickness A measure of how deep the melanoma tumor has grown into the skin. broad-spectrum sunscreen A substance that protects the skin from the sun by blocking 2 types of harmful ultraviolet (UV) rays — UVA and UVB. cancer stage Rating or description of the growth and spread of cancer in the body.,93,NCCN_pdf/melanoma-patient.pdf
a618a075-b5f8-488e-89d0-9868dd9b9b9f,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,chemotherapy,125,87,87,"Drugs that kill fast-growing cells, including normal cells and cancer cells. clinical stage A rating of the extent of melanoma in the body based on the physical exam and biopsy of the first (primary) tumor. clinical trial Research on a test or treatment to assess its safety or how well it works. complete lymph node dissection (CLND) A type of surgery that removes the remaining lymph nodes after a positive sentinel lymph node biopsy. Also called completion lymph node dissection. computed tomography (CT) scan A test that uses x-rays from many angles to make a picture of the inside of the body.",102,NCCN_pdf/melanoma-patient.pdf
729e416c-3de1-42cb-b1d6-3a46ac7ba3da,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,contrast,126,87,87,A dye put into your body to make clearer pictures during tests that take pictures of the inside of the body. dermal mitotic rate A measure of how many cancer cells are growing and dividing in the dermis.,38,NCCN_pdf/melanoma-patient.pdf
d9b77abf-a2fb-4f51-961c-653b9259b530,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,86,127,88,88,"NCCN Guidelines for Patients® Melanoma, 2025 Words to know",9,NCCN_pdf/melanoma-patient.pdf
22a4d693-a1c7-4d70-8352-e00fc748cb9d,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,dermatologist,128,88,88,A doctor who’s an expert in skin diseases.,8,NCCN_pdf/melanoma-patient.pdf
addcf25b-2161-4499-b0a5-c728b65016b3,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,dermis,129,88,88,The second layer of skin that is beneath the top layer (epidermis). distant metastasis The spread of cancer cells to a part of the body far away from the first (primary) melanoma tumor. DNA (deoxyribonucleic acid) A long molecule that contains our unique genetic code.,45,NCCN_pdf/melanoma-patient.pdf
90091ea7-a83f-4edb-a26b-dc42573b7cd8,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,epidermis,130,88,88,The outer layer of skin.,5,NCCN_pdf/melanoma-patient.pdf
c02d1e29-0a0f-45b8-b48a-6f7f160747e3,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,excision,131,88,88,"Removal by surgery. excisional biopsy Surgery that removes the entire skin tumor or abnormal-looking area (lesion) to test for cancer cells. fine-needle aspiration biopsy Use of a thin needle to remove fluid or tissue from the body to be tested for disease. follow-up tests Tests done after treatment to check for signs of cancer return (recurrence) or spread (metastasis). general anesthesia A drug-induced, sleep-like state for pain relief.",68,NCCN_pdf/melanoma-patient.pdf
7b3d04cd-cbc7-4980-b640-381c7faaa8c3,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,genes,132,88,88,A set of coded instructions in cells for making new cells and controlling how cells behave.,16,NCCN_pdf/melanoma-patient.pdf
8811e56a-3fd2-4346-82ad-6e22b14438be,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,imaging,133,88,88,Any radiology test that makes pictures (images) of the insides of the body.,13,NCCN_pdf/melanoma-patient.pdf
cd84d8d6-1fe0-406d-bf42-20d6e1b2c545,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,immunotherapy,134,88,88,Treatment that uses the immune system to kill cancer cells.,10,NCCN_pdf/melanoma-patient.pdf
57ae1781-1304-4f57-8b4c-d6a95b4cba64,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,infusion,135,88,88,"A method of putting fluids, including drugs, into the bloodstream. in-transit metastases The spread of skin cancer through a lymph vessel.",21,NCCN_pdf/melanoma-patient.pdf
5626deb1-1ccd-43ce-8404-067b9cd424b5,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,lymphedema,136,88,88,"Swelling due to buildup of lymph fluid in the fatty tissue just under the skin near the surgery site. lymph node A small bean-shaped structure that is part of the body's immune system. lymph node basin A group of lymph nodes that receives and filters lymph that flows from a certain area of the body. lymph vessels Similar to blood vessels, lymph vessels are thin-walled and tube-like but carry a fluid called lymph.",73,NCCN_pdf/melanoma-patient.pdf
2d7261f8-b5de-48f2-be55-a08f56e2b7b6,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,metastasis,137,88,88,The spread of cancer cells from the first (primary) tumor to a new site.,14,NCCN_pdf/melanoma-patient.pdf
65828f7d-7c0b-4b8c-9bf6-fb89d8cfc760,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,microsatellites,138,88,88,"Tiny tumor deposits that have spread to lymph vessels in the skin near the first melanoma tumor and can only be seen with a microscope. neoadjuvant treatment Treatment (usually medicine) that is given before the main (primary) treatment, usually surgery.",40,NCCN_pdf/melanoma-patient.pdf
43d61504-e46b-4313-9f9f-854da9c55ccd,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,87,139,89,89,"NCCN Guidelines for Patients® Melanoma, 2025 Words to know palliative care Specialized medical care aimed at increasing quality of life and reducing pain and discomfort for people with serious, complex illness. radiation therapy A treatment that uses high-energy rays to kill cancer cells.",43,NCCN_pdf/melanoma-patient.pdf
2bcb1a5f-ae02-4263-9109-12adb71509eb,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,recurrence,140,89,89,The return of cancer after a cancer-free period.,8,NCCN_pdf/melanoma-patient.pdf
d5831d35-0ffb-4f46-a87f-ae84426de792,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,resectable,141,89,89,"Cancer able to be removed (resected) by surgery. sentinel lymph node biopsy (SLNB) Surgery to find and remove a sentinel lymph node to see if it contains cancer cells. stereotactic radiosurgery (SRS) A treatment that gives a single large dose of radiation concentrated on a tumor, while limiting the dose to surrounding organs. sun protection factor (SPF) A number that indicates how well the sunscreen filters out UV rays and protects skin against sunburn. talimogene laherparepvec (T-VEC) Treatment that uses a virus to infect and kill cancer cells while avoiding normal, healthy cells. targeted therapy A drug treatment that identifies and attacks a specific feature of cancer cells with less harm to normal cells. tumor-infiltrating lymphocyte (TIL) therapy Treatment where tumor-infiltrating lymphocytes are removed from the person's tumor, grown in a laboratory, and given back to the person by infusion.",140,NCCN_pdf/melanoma-patient.pdf
1e7e1890-a436-496f-9f60-746929692bec,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,ulceration,142,89,89,A break in the skin like an open sore.,9,NCCN_pdf/melanoma-patient.pdf
a622ed35-b28d-4687-b7e1-972d4092dd70,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,unresectable,143,89,89,Cancer that is not able to be surgically removed. Let us know what you think! Please take a moment to complete an online survey about the NCCN Guidelines for Patients. NCCN.org/patients/response,31,NCCN_pdf/melanoma-patient.pdf
2951f26c-8dcd-440e-8529-af519b12244f,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,88,144,90,90,"NCCN Guidelines for Patients® Melanoma, 2025 NCCN Contributors The NCCN Clinical Practice Guidelines in Oncology (NCCN Guidelines®) for Melanoma: Cutaneous, Version 2.2025 were developed by the following NCCN Panel Members: *Susan M. Swetter, MD/Chair Stanford Cancer Institute *Douglas Johnson, MD, MSCI Vice-Chair Vanderbilt-Ingram Cancer Center Mark R. Albertini, MD University of Wisconsin Carbone Cancer Center Christopher A. Barker, MD Memorial Sloan Kettering Cancer Center *Sarah Bateni, MD, MAS O'Neal Comprehensive Cancer Center at UAB Joel Baumgartner, MD UC San Diego Moores Cancer Center Shailender Bhatia, MD Fred Hutchinson Cancer Center Christopher Bichakjian, MD University of Michigan Rogel Cancer Center Genevieve Boland, MD, PhD Mass General Cancer Center Sunandana Chandra, MD, MS Robert H. Lurie Comprehensive Cancer Center of Northwestern University Bartosz Chmielowski, MD, PhD UCLA Jonsson Comprehensive Cancer Center Dominick DiMaio, MD Fred & Pamela Buffett Cancer Center Roxana Dronca, MD Mayo Clinic Comprehensive Cancer Center Ryan C. Fields, MD Siteman Cancer Center at Barnes- Jewish Hospital and Washington University School of Medicine Martin D. Fleming, MD The University of Tennessee Health Science Center *Anjela Galan, MD Yale Cancer Center/Smilow Cancer Hospital *Samantha Guild AIM at Melanoma Siwen Hu-Lieskovan, MD, PhD Huntsman Cancer Institute at the University of Utah John Hyngstrom, MD Huntsman Cancer Institute at the University of Utah Giorgos Karakousis, MD Abramson Cancer Center at the University of Pennsylvania Kari Kendra, MD, PhD The Ohio State University Comprehensive Cancer Center - James Cancer Hospital and Solove Research Institute Maija Kiuru, MD, PhD UC Davis Comprehensive Cancer Center Julie R. Lange, MD, ScM Johns Hopkins Kimmel Cancer Center Ryan Lanning, MD, PhD University of Colorado Cancer Center Theodore Logan, MD Indiana University Melvin and Bren Simon Comprehensive Cancer Center Daniel Olson, MD The UChicago Medicine Comprehensive Cancer Center Anthony J. Olszanski, MD, RPh Fox Chase Cancer Center Patrick A. Ott, MD, PhD Dana-Farber/Brigham and Women's Cancer Center Igor Puzanov, MD, MSCI Roswell Park Comprehensive Cancer Center Luke Rothermel, MD, MPH Case Comprehensive Cancer Center/ University Hospitals Seidman Cancer Center and Cleveland Clinic Taussig Cancer Institute April K. Salama, MD Duke Cancer Institute Rohit Sharma, MD UT Southwestern Simmons Comprehensive Cancer Center Joseph Skitzki, MD Roswell Park Comprehensive Cancer Center Katy Tsai, MD UCSF Helen Diller Family Comprehensive Cancer Center Evan Wuthrick, MD Moffitt Cancer Center Yan Xing, MD, PhD City of Hope National Medical Center",386,NCCN_pdf/melanoma-patient.pdf
86e64e2f-a85e-46e3-8c0e-55fd5b6dd84b,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,NCCN,145,90,90,"Sara Espinosa, PhD Oncology Scientist/Medical Writer Nicole McMillian, MS Senior Guidelines Coordinator NCCN Contributors This patient guide is based on the NCCN Clinical Practice Guidelines in Oncology (NCCN Guidelines®) for Melanoma: Cutaneous, Version 2.2025. It was adapted, reviewed, and published with help from the following people: Dorothy A. Shead, MS Senior Director Patient Information Operations Christine McLaughlin Medical Writer Susan Kidney Senior Graphic Design Specialist * Reviewed this patient guide. For disclosures, visit NCCN.org/disclosures.",74,NCCN_pdf/melanoma-patient.pdf
9fbbdd32-7e9c-4827-b269-22736024a775,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,89,146,91,91,"NCCN Guidelines for Patients® Melanoma, 2025 NCCN Cancer Centers NCCN Cancer Centers Abramson Cancer Center at the University of Pennsylvania Philadelphia, Pennsylvania 800.789.7366 • pennmedicine.org/cancer Case Comprehensive Cancer Center/ University Hospitals Seidman Cancer Center and Cleveland Clinic Taussig Cancer Institute Cleveland, Ohio UH Seidman Cancer Center 800.641.2422 • uhhospitals.org/services/cancer-services CC Taussig Cancer Institute 866.223.8100 • my.clevelandclinic.org/departments/cancer Case CCC 216.844.8797 • case.edu/cancer City of Hope National Medical Center Duarte, California 800.826.4673 • cityofhope.org Dana-Farber/Brigham and Women’s Cancer Center | Mass General Cancer Center Boston, Massachusetts 877.442.3324 • youhaveus.org 617.726.5130 • massgeneral.org/cancer-center Duke Cancer Institute Durham, North Carolina 888.275.3853 • dukecancerinstitute.org Fox Chase Cancer Center Philadelphia, Pennsylvania 888.369.2427 • foxchase.org Fred & Pamela Buffett Cancer Center Omaha, Nebraska 402.559.5600 • unmc.edu/cancercenter Fred Hutchinson Cancer Center Seattle, Washington 206.667.5000 • fredhutch.org Huntsman Cancer Institute at the University of Utah Salt Lake City, Utah 800.824.2073 • healthcare.utah.edu/huntsmancancerinstitute Indiana University Melvin and Bren Simon Comprehensive Cancer Center Indianapolis, Indiana 888.600.4822 • www.cancer.iu.edu Johns Hopkins Kimmel Cancer Center Baltimore, Maryland",164,NCCN_pdf/melanoma-patient.pdf
74c779fd-bad1-4ca4-80b5-7a4e63e0d2c0,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,410.955.8964,147,91,91,"www.hopkinskimmelcancercenter.org Mayo Clinic Comprehensive Cancer Center Phoenix/Scottsdale, Arizona Jacksonville, Florida Rochester, Minnesota 480.301.8000 • Arizona 904.953.0853 • Florida 507.538.3270 • Minnesota mayoclinic.org/cancercenter Memorial Sloan Kettering Cancer Center New York, New York 800.525.2225 • mskcc.org Moffitt Cancer Center Tampa, Florida 888.663.3488 • moffitt.org O’Neal Comprehensive Cancer Center at UAB Birmingham, Alabama 800.822.0933 • uab.edu/onealcancercenter Robert H. Lurie Comprehensive Cancer Center of Northwestern University Chicago, Illinois 866.587.4322 • cancer.northwestern.edu Roswell Park Comprehensive Cancer Center Buffalo, New York 877.275.7724 • roswellpark.org Siteman Cancer Center at Barnes-Jewish Hospital and Washington University School of Medicine St. Louis, Missouri 800.600.3606 • siteman.wustl.edu St. Jude Children’s Research Hospital/ The University of Tennessee Health Science Center Memphis, Tennessee 866.278.5833 • stjude.org 901.448.5500 • uthsc.edu Stanford Cancer Institute Stanford, California 877.668.7535 • cancer.stanford.edu The Ohio State University Comprehensive Cancer Center - James Cancer Hospital and Solove Research Institute Columbus, Ohio 800.293.5066 • cancer.osu.edu The UChicago Medicine Comprehensive Cancer Center Chicago, Illinois 773.702.1000 • uchicagomedicine.org/cancer The University of Texas MD Anderson Cancer Center Houston, Texas 844.269.5922 • mdanderson.org",168,NCCN_pdf/melanoma-patient.pdf
277a73c9-2e5b-491c-b2e8-611d678bfdcd,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,90,148,92,92,"NCCN Guidelines for Patients® Melanoma, 2025 NCCN Cancer Centers UC Davis Comprehensive Cancer Center Sacramento, California",16,NCCN_pdf/melanoma-patient.pdf
8119bc94-5fa1-4fff-881d-5a4285699797,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,916.734.5959 • 800.770.9261,149,92,92,"health.ucdavis.edu/cancer UC San Diego Moores Cancer Center La Jolla, California 858.822.6100 • cancer.ucsd.edu UCLA Jonsson Comprehensive Cancer Center Los Angeles, California 310.825.5268 • uclahealth.org/cancer UCSF Helen Diller Family Comprehensive Cancer Center San Francisco, California 800.689.8273 • cancer.ucsf.edu University of Colorado Cancer Center Aurora, Colorado 720.848.0300 • coloradocancercenter.org University of Michigan Rogel Cancer Center Ann Arbor, Michigan 800.865.1125 • rogelcancercenter.org University of Wisconsin Carbone Cancer Center Madison, Wisconsin 608.265.1700 • uwhealth.org/cancer UT Southwestern Simmons Comprehensive Cancer Center Dallas, Texas 214.648.3111 • utsouthwestern.edu/simmons Vanderbilt-Ingram Cancer Center Nashville, Tennessee 877.936.8422 • vicc.org Yale Cancer Center/Smilow Cancer Hospital New Haven, Connecticut 855.4.SMILOW • yalecancercenter.org Take our survey and help make the NCCN Guidelines for Patients better for everyone! NCCN.org/patients/comments share with us.",118,NCCN_pdf/melanoma-patient.pdf
f0fd05e2-179b-462d-9094-08c9d78cb3c9,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,91,150,93,93,"NCCN Guidelines for Patients® Melanoma, 2025 Notes Notes",8,NCCN_pdf/melanoma-patient.pdf
bdb62864-8ef6-4f1b-bffe-bce6bfa313c4,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,92,151,94,95,"NCCN Guidelines for Patients® Melanoma, 2025 Index Index acral melanoma 7 biomarker testing 19–20 dermatopathologist 15, 17, 29 lesions 13, 15 melanin 6, 13 nodal basin 19, 45, 52, 66 risk factors 6, 7–8 skin biopsy 14, 21, 30 staging 8, 24–25 Ü",43,NCCN_pdf/melanoma-patient.pdf
76084c7c-a9ae-4abe-b602-b50532a61d26,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,PAT-N-1851-0525,152,96,96,"3025 Chemical Road, Suite 100 Plymouth Meeting, PA 19462",9,NCCN_pdf/melanoma-patient.pdf
04638d5a-5315-4243-aa4f-843e181956c7,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,215.690.0300,153,96,96,NCCN.org/patients – For Patients | NCCN.org – For Clinicians Melanoma,10,NCCN_pdf/melanoma-patient.pdf
4b8ac7ef-c8a5-40b5-8451-b0030c7506cc,Melanoma,NCCN,NCCN Guidelines for Patients: Melanoma,2025-03-24,FOR PATIENTS,154,96,96,"® To support the NCCN Guidelines for Patients, visit NCCNFoundation.org/Donate",10,NCCN_pdf/melanoma-patient.pdf
f3812564-84d9-4263-8623-cd9e6bed7a9c,Cml,NCCN,NCCN Guidelines for Patients: Chronic Myeloid Leukemia,2024-10-29,2025,0,1,1,Chronic Myeloid Leukemia,3,NCCN_pdf/cml-patient.pdf
1c45dbdb-c3a5-497b-a60d-36633c161316,Cml,NCCN,NCCN Guidelines for Patients: Chronic Myeloid Leukemia,2024-10-29,FOR PATIENTS,1,1,1,® Presented with support from,5,NCCN_pdf/cml-patient.pdf
5c3b13a4-37b3-4b6c-9704-a6d47151b985,Cml,NCCN,NCCN Guidelines for Patients: Chronic Myeloid Leukemia,2024-10-29,FOUNDATION,2,1,1,Guiding Treatment. Changing Lives.,4,NCCN_pdf/cml-patient.pdf
94107184-bbf3-4f60-97c1-5e6a7792c1c7,Cml,NCCN,NCCN Guidelines for Patients: Chronic Myeloid Leukemia,2024-10-29,NATIONAL COMPREHENSIVE CANCER NETWORK,3,1,4,"® Available online at NCCN.org/patientguidelines Ü 1 NCCN Guidelines for Patients® Chronic Myeloid Leukemia, 2025 Chronic Myeloid Leukemia Find an NCCN Cancer Center near you NCCN.org/cancercenters About the NCCN Guidelines for Patients® Did you know that top cancer centers across the United States work together to improve cancer care? This alliance of leading cancer centers is called the National Comprehensive Cancer Network® (NCCN®). Cancer care is always changing. NCCN develops evidence-based cancer care recommendations used by health care providers worldwide. These frequently updated recommendations are the NCCN Clinical Practice Guidelines in Oncology (NCCN Guidelines®). The NCCN Guidelines for Patients plainly explain these expert recommendations for people with cancer and caregivers. These NCCN Guidelines for Patients are based on the NCCN Clinical Practice Guidelines in Oncology (NCCN Guidelines®) for Chronic Myeloid Leukemia, Version 1.2025 – August 8, 2024. View the NCCN Guidelines for Patients free online NCCN.org/patientguidelines Connect with us 2 NCCN Guidelines for Patients® Chronic Myeloid Leukemia, 2025 Chronic Myeloid Leukemia Supporters To make a gift or learn more, visit online or email NCCNFoundation.org/donate PatientGuidelines@ NCCN.org NCCN Foundation gratefully acknowledges the following corporate supporters for helping to make available these NCCN Guidelines for Patients: Novartis Pharmaceuticals Corporation and Pfizer Inc. NCCN independently adapts, updates, and hosts the NCCN Guidelines for Patients. Our corporate supporters do not participate in the development of the NCCN Guidelines for Patients and are not responsible for the content and recommendations contained therein. NCCN Guidelines for Patients are supported by funding from the NCCN Foundation®",249,NCCN_pdf/cml-patient.pdf
212466ff-d03b-4138-818c-81687730f117,Cml,NCCN,NCCN Guidelines for Patients: Chronic Myeloid Leukemia,2024-10-29,FOUNDATION,4,4,4,Guiding Treatment. Changing Lives.,4,NCCN_pdf/cml-patient.pdf
be5bb4f2-cc5c-465c-9b16-52beda4b5b6e,Cml,NCCN,NCCN Guidelines for Patients: Chronic Myeloid Leukemia,2024-10-29,NATIONAL COMPREHENSIVE CANCER NETWORK,5,4,5,"® 3 NCCN Guidelines for Patients® Chronic Myeloid Leukemia, 2025 Chronic Myeloid Leukemia Contents © 2025 National Comprehensive Cancer Network, Inc. All rights reserved. NCCN Guidelines for Patients and illustrations herein may not be reproduced in any form for any purpose without the express written permission of NCCN. No one, including doctors or patients, may use the NCCN Guidelines for Patients for any commercial purpose and may not claim, represent, or imply that the NCCN Guidelines for Patients that have been modified in any manner are derived from, based on, related to, or arise out of the NCCN Guidelines for Patients. The NCCN Guidelines are a work in progress that may be redefined as often as new significant data become available. NCCN makes no warranties of any kind whatsoever regarding its content, use, or application and disclaims any responsibility for its application or use in any way. NCCN Foundation seeks to support the millions of patients and their families affected by a cancer diagnosis by funding and distributing NCCN Guidelines for Patients. NCCN Foundation is also committed to advancing cancer treatment by funding the nation’s promising doctors at the center of innovation in cancer research. For more details and the full library of patient and caregiver resources, visit NCCN.org/patients. National Comprehensive Cancer Network (NCCN) and NCCN Foundation 3025 Chemical Road, Suite 100, Plymouth Meeting, PA 19462 USA 4 About CML 8 Tests",232,NCCN_pdf/cml-patient.pdf
ce23794a-0e16-4932-84bc-1fd1f35b091c,Cml,NCCN,NCCN Guidelines for Patients: Chronic Myeloid Leukemia,2024-10-29,19,6,5,5,Treating CML,2,NCCN_pdf/cml-patient.pdf
f4c62ca8-14a2-41c8-9836-6cf992b26294,Cml,NCCN,NCCN Guidelines for Patients: Chronic Myeloid Leukemia,2024-10-29,32,7,5,5,Chronic phase,2,NCCN_pdf/cml-patient.pdf
da6c883e-462c-434d-8096-7887e623e130,Cml,NCCN,NCCN Guidelines for Patients: Chronic Myeloid Leukemia,2024-10-29,40,8,5,5,Advanced phase,2,NCCN_pdf/cml-patient.pdf
9b86b798-75da-4a42-b739-ad3444585913,Cml,NCCN,NCCN Guidelines for Patients: Chronic Myeloid Leukemia,2024-10-29,46,9,5,5,Other resources,2,NCCN_pdf/cml-patient.pdf
eeb82410-2d6f-493f-b4b8-c4bcc4ef49b8,Cml,NCCN,NCCN Guidelines for Patients: Chronic Myeloid Leukemia,2024-10-29,50,10,5,5,Words to know,3,NCCN_pdf/cml-patient.pdf
7672bde3-53e8-46c5-9d29-cc548f691ba4,Cml,NCCN,NCCN Guidelines for Patients: Chronic Myeloid Leukemia,2024-10-29,53,11,5,5,NCCN Contributors,2,NCCN_pdf/cml-patient.pdf
e496bf2d-75b1-4fab-b8dc-3a9673bf0a0b,Cml,NCCN,NCCN Guidelines for Patients: Chronic Myeloid Leukemia,2024-10-29,54,12,5,5,NCCN Cancer Centers,3,NCCN_pdf/cml-patient.pdf
